Date,Open,High,Low,Close,Volume,trend
03/04/2020,2056,2094.449951,2025,2083.199951,3237002,bullish
03/05/2020,2085.699951,2147.75,2084.050049,2125.050049,3937056,bullish
03/06/2020,2098,2123.649902,2071.600098,2116.449951,2595027,bullish
03/09/2020,2075,2079.899902,1935,1972.349976,4940975,bearish
03/11/2020,1933,1987.300049,1920,1953.699951,6796449,bullish
03/12/2020,1904,1908.400024,1758.349976,1769.849976,8728786,bearish
03/13/2020,1687.900024,1820,1506.050049,1806.300049,8029720,bullish
03/16/2020,1755,1842.25,1675.849976,1696.400024,7844271,bearish
03/17/2020,1730,1731,1623.150024,1658,5713248,bearish
03/18/2020,1676.800049,1713.550049,1627.75,1654.400024,7258778,bearish
03/19/2020,1559.699951,1685.449951,1546.75,1636.349976,5135111,bullish
03/20/2020,1630,1869,1627,1797.449951,8547498,bullish
03/23/2020,1620,1750,1617.75,1669.699951,7003490,bullish
03/24/2020,1653.050049,1770,1632.849976,1703.150024,6350865,bullish
03/25/2020,1700,1810,1680,1750.300049,2765520,bullish
03/26/2020,1831.599976,1832.050049,1722.550049,1790.949951,4556067,bearish
03/27/2020,1820,1850,1750.400024,1824.5,4331250,bullish
03/30/2020,1766,1905,1763.550049,1778.5,8513547,bullish
03/31/2020,1837.400024,1855,1780,1826.099976,3927593,bearish
04/01/2020,1825.900024,1834.75,1702,1708.75,4941878,bearish
04/03/2020,1740,1740,1650,1654.199951,5735369,bearish
04/07/2020,1710,1785.849976,1705,1775.199951,5427577,bullish
04/08/2020,1760,1806,1701,1705.449951,6285615,bearish
04/09/2020,1750.449951,1778.800049,1731.199951,1766.150024,5307397,bullish
04/13/2020,1761,1787,1746,1759.25,2990438,bearish
04/15/2020,1785,1812,1727.800049,1735.150024,4761399,bearish
04/16/2020,1709.949951,1764.900024,1675.050049,1716.050049,6245533,bullish
04/17/2020,1800,1851.949951,1753,1806.199951,9895823,bullish
04/20/2020,1830,1830,1802.5,1818.650024,3244282,bearish
04/21/2020,1765,1794.599976,1727.699951,1737.650024,5122541,bearish
04/22/2020,1737.650024,1790,1719.150024,1769.5,3829836,bullish
04/23/2020,1780,1900,1760.849976,1878.25,5934366,bullish
04/24/2020,1840.699951,1851.949951,1807.800049,1818.550049,2987102,bearish
04/27/2020,1832.300049,1875,1825,1836.599976,3374741,bullish
04/28/2020,1865,1868,1832.599976,1859.050049,2678505,bearish
04/29/2020,1874,1912.550049,1850.050049,1905.650024,4241510,bullish
04/30/2020,1980,2032,1942.199951,2014.449951,5915544,bullish
05/04/2020,1966,1966,1913.650024,1930.449951,3729348,bearish
05/05/2020,1955.099976,1977,1927,1932.75,2905528,bearish
05/06/2020,1939.800049,1953.699951,1893.599976,1903.599976,3517431,bearish
05/07/2020,1910,1934.449951,1883.349976,1891.650024,3166754,bearish
05/08/2020,1939.099976,1939.5,1886.25,1893.400024,2686530,bearish
05/11/2020,1909,1951.400024,1909,1935.300049,2449841,bullish
05/12/2020,1933.400024,1956.5,1910.25,1949.5,3256595,bullish
05/13/2020,1994,1994,1925.650024,1949.650024,2656665,bearish
05/14/2020,1910,1923.099976,1891.099976,1902.349976,2263146,bearish
05/15/2020,1916,1917.400024,1865.199951,1892.900024,3173682,bearish
05/18/2020,1907,1952.949951,1872.099976,1945.599976,3727694,bullish
05/19/2020,1903,1966.449951,1903,1948.650024,3198693,bullish
05/20/2020,1950,1962.900024,1931.699951,1953.599976,2778505,bullish
05/21/2020,1946,1998,1941.150024,1991.199951,3400908,bullish
05/22/2020,1977.099976,2032,1961.25,2020.349976,3663418,bullish
05/26/2020,2015,2024,1925,1943,4575317,bearish
05/27/2020,1959,2010,1941.25,2005.300049,3482160,bullish
05/28/2020,1988.5,2014,1971.300049,2004.300049,3475681,bullish
05/29/2020,1982,2002.650024,1962.400024,1972.349976,7237735,bearish
06/01/2020,1990,2060,1981.099976,2045.25,3747773,bullish
06/02/2020,2060.199951,2081,2040.050049,2047.150024,2443886,bearish
06/03/2020,2051.850098,2063.75,2020,2046.150024,3699799,bearish
06/04/2020,2046.75,2100,2046.75,2091.550049,4048593,bullish
06/05/2020,2091.600098,2098,2040.300049,2048.25,3573289,bearish
06/08/2020,2078.25,2095,2062.100098,2071.75,2957841,bearish
06/09/2020,2063.100098,2095.5,2060.25,2072.050049,2909439,bullish
06/10/2020,2077.050049,2132,2073.5,2108.75,5168397,bullish
06/11/2020,2100,2105,2061.800049,2067.649902,2269513,bearish
06/12/2020,2011.199951,2049.199951,2011,2039.5,2842642,bullish
06/15/2020,2039.099976,2059,2000.949951,2029.900024,2399022,bearish
06/16/2020,2065,2073.949951,2031,2045.800049,2146528,bearish
06/17/2020,2046,2058.850098,2026.550049,2047.800049,2703527,bullish
06/18/2020,2045,2059.199951,2025.199951,2038.099976,1944389,bearish
06/19/2020,2042,2090,2032,2044.599976,5681758,bullish
06/22/2020,2050,2052.25,2019.150024,2027.949951,3196138,bearish
06/23/2020,2027,2044,2010,2035.300049,4205944,bullish
06/24/2020,2034,2064.25,2031.599976,2042.199951,2560937,bullish
06/25/2020,2035,2060,2009.25,2016.099976,3043931,bearish
06/26/2020,2025,2132,2019.949951,2118.850098,6300722,bullish
06/29/2020,2108,2127.600098,2091.300049,2101.649902,3076341,bearish
06/30/2020,2100,2111.899902,2075.050049,2082.149902,3071725,bearish
07/01/2020,2079.699951,2113.949951,2079.5,2092.050049,2503466,bullish
07/02/2020,2102,2165,2098,2157.149902,3758699,bullish
07/03/2020,2163.649902,2205,2160.25,2199.649902,4185208,bullish
07/06/2020,2205,2269.899902,2205,2263.199951,5190366,bullish
07/07/2020,2275,2302.699951,2232.149902,2269.899902,5630055,bearish
07/08/2020,2270,2274.399902,2207.600098,2218.899902,2793358,bearish
07/09/2020,2229,2244.5,2191.050049,2204.350098,3443998,bearish
07/10/2020,2205.25,2249.850098,2176,2222.350098,9610320,bullish
07/13/2020,2220,2244.949951,2210,2220,2963503,bearish
07/14/2020,2210,2239,2165,2171.949951,2976738,bearish
07/15/2020,2185,2260,2181.100098,2233.899902,5569321,bullish
07/16/2020,2244,2333,2220.100098,2234.75,8582118,bearish
07/17/2020,2237,2243.899902,2190.050049,2200.75,4509135,bearish
07/20/2020,2201,2226.899902,2190.800049,2207.899902,2952646,bullish
07/21/2020,2230,2238.649902,2201.149902,2225.050049,2665286,bearish
07/22/2020,2231,2231,2184.199951,2190.949951,2861534,bearish
07/23/2020,2190.949951,2190.949951,2163,2171.199951,2265766,bearish
07/24/2020,2154.5,2163,2125.100098,2157.399902,3665100,bullish
07/27/2020,2165,2215,2163.5,2206.800049,4248480,bullish
07/28/2020,2215,2320,2215,2309.75,8092319,bullish
07/29/2020,2292,2342,2246.050049,2276.050049,6090431,bearish
07/30/2020,2285.899902,2358,2272.25,2279.5,7098496,bearish
07/31/2020,2303.149902,2334.800049,2257.449951,2281.399902,4723290,bearish
08/03/2020,2290.449951,2303.850098,2230.699951,2254.149902,4012337,bearish
08/04/2020,2259.949951,2269.649902,2225.050049,2249.699951,2927928,bearish
08/05/2020,2260,2300,2253,2259.5,3800641,bearish
08/06/2020,2275,2319.5,2265.350098,2308.100098,4748047,bullish
08/07/2020,2308,2328,2287,2295.350098,3165491,bearish
08/10/2020,2318,2325,2276.050049,2282.800049,2929353,bearish
08/11/2020,2283,2312,2275.600098,2279.899902,2774423,bearish
08/12/2020,2288.350098,2296.399902,2246.550049,2257.350098,3415751,bearish
08/13/2020,2273,2300,2250.5,2254.449951,2695682,bearish
08/14/2020,2277,2281.300049,2233.100098,2242.149902,2270405,bearish
08/17/2020,2263,2270,2238.25,2253.399902,2625630,bearish
08/18/2020,2262.800049,2289,2248.300049,2269.75,3493374,bullish
08/19/2020,2276.350098,2284.600098,2252.5,2256.600098,2843005,bearish
08/20/2020,2257,2276.550049,2240.050049,2252.850098,2895164,bearish
08/21/2020,2260,2271,2241.050049,2248.600098,1975294,bearish
08/24/2020,2250.600098,2259.949951,2230,2248.100098,2167966,bearish
08/25/2020,2245,2250,2233.550049,2242.649902,1663419,bearish
08/26/2020,2242,2259.899902,2216.449951,2253.5,2618149,bullish
08/27/2020,2266,2287.350098,2241.75,2248.399902,3579393,bearish
08/28/2020,2268.399902,2279.949951,2235.100098,2238.550049,2941136,bearish
08/31/2020,2240,2276.199951,2228,2257.25,6018154,bullish
09/01/2020,2269,2278,2241.300049,2246.350098,3610908,bearish
09/02/2020,2247,2268.75,2241.649902,2265.149902,2084137,bullish
09/03/2020,2268,2324,2268,2299.5,4654146,bullish
09/04/2020,2275,2324.25,2262.949951,2288.800049,5231303,bullish
09/07/2020,2289,2343.5,2283.350098,2327.050049,4620401,bullish
09/08/2020,2335.949951,2390.449951,2327.050049,2348.199951,7453998,bullish
09/09/2020,2325,2359,2320,2327.649902,3866535,bullish
09/10/2020,2335,2348.5,2324.300049,2331.149902,2308813,bearish
09/11/2020,2330.949951,2383,2330.149902,2374.100098,4145424,bullish
09/14/2020,2384.100098,2505.75,2381.850098,2491.399902,7512131,bullish
09/15/2020,2491.399902,2538,2464.600098,2491.399902,7318770,bearish
09/16/2020,2488.949951,2507.600098,2477.300049,2503,3074003,bullish
09/17/2020,2480,2495.75,2450.600098,2460.949951,4828176,bearish
09/18/2020,2485,2500.399902,2436.399902,2449.899902,4183256,bearish
09/21/2020,2465,2504.899902,2452.149902,2465.300049,4598809,bullish
09/22/2020,2485,2555,2458,2522.949951,7499613,bullish
09/23/2020,2510,2519.850098,2409,2467.449951,7502280,bearish
09/24/2020,2450,2450,2302.600098,2332.25,8424708,bearish
09/25/2020,2368,2440,2352.100098,2422.300049,8228267,bullish
09/28/2020,2440,2444,2366,2426.300049,4347166,bearish
09/29/2020,2434.850098,2511.050049,2426.300049,2488.399902,6995811,bullish
09/30/2020,2489,2505,2460,2492.300049,3917166,bullish
10/01/2020,2510,2540,2492.300049,2523.449951,2610337,bullish
10/05/2020,2620,2728.100098,2603.050049,2705.800049,17412105,bullish
10/06/2020,2736,2736,2650.100098,2714.300049,9846367,bearish
10/07/2020,2742,2770,2703,2735.949951,9656101,bearish
10/08/2020,2800,2885,2800,2825.699951,19839329,bullish
10/09/2020,2810,2829.850098,2780,2812.949951,7739245,bullish
10/12/2020,2815.5,2854,2800.75,2830,4623203,bullish
10/13/2020,2845,2854.899902,2812.199951,2826.550049,4209878,bearish
10/14/2020,2842,2842,2787.550049,2809.600098,4395936,bearish
10/15/2020,2811,2827.75,2727,2740.600098,6629355,bearish
10/16/2020,2750.100098,2771.649902,2731.300049,2763.300049,5273773,bullish
10/19/2020,2774,2774,2706.600098,2711.550049,3331194,bearish
10/20/2020,2725,2759.899902,2717.949951,2739,3406273,bullish
10/21/2020,2739,2749,2663.050049,2675.399902,4570143,bearish
10/22/2020,2661,2686.649902,2638.100098,2671.149902,5262294,bullish
10/23/2020,2687.800049,2702,2670.100098,2686.800049,3499091,bearish
10/26/2020,2689.949951,2709.949951,2670.5,2688.199951,2672752,bearish
10/27/2020,2699.75,2718.149902,2624.100098,2630.149902,3537502,bearish
10/28/2020,2650,2655.949951,2606,2622.199951,3569445,bearish
10/29/2020,2608,2655,2600.25,2632.649902,3105968,bullish
10/30/2020,2636.100098,2674.350098,2621.600098,2664.850098,3427003,bullish
11/02/2020,2660,2664.850098,2600.050049,2604.600098,2571196,bearish
11/03/2020,2604,2665,2601.050049,2633.600098,2879269,bullish
11/04/2020,2610,2721.850098,2610,2653.149902,4893928,bullish
11/05/2020,2685,2710,2667,2685.699951,2816502,bullish
11/06/2020,2699,2713.25,2681.300049,2707.449951,3884421,bullish
11/09/2020,2731.100098,2744,2695.100098,2726.600098,3646592,bearish
11/10/2020,2697.199951,2713.149902,2638.350098,2649.600098,4760020,bearish
11/11/2020,2667.949951,2692.800049,2643.399902,2687.800049,3242441,bullish
11/12/2020,2686,2713,2661.75,2671.050049,2437505,bearish
11/13/2020,2655.75,2664.899902,2636,2656.850098,2548093,bullish
11/14/2020,2677.949951,2689,2660.050049,2670.350098,298819,bearish
11/17/2020,2695,2695,2650.050049,2666.050049,2827273,bearish
11/18/2020,2661,2664.199951,2607.050049,2626.649902,2893762,bearish
11/19/2020,2637,2676.149902,2630.850098,2636.899902,4167501,bearish
11/20/2020,2655,2676,2627.550049,2660.25,2711471,bullish
11/23/2020,2690,2730,2665,2724.25,3706418,bullish
11/24/2020,2734.399902,2743,2705,2722.050049,3120516,bearish
11/25/2020,2729,2732.949951,2688.199951,2701.300049,3302249,bearish
11/26/2020,2686,2730.949951,2680,2720.600098,2341099,bullish
11/27/2020,2705,2717.699951,2669.050049,2679.649902,6086808,bearish
12/01/2020,2679,2735.899902,2624.449951,2726.800049,3605017,bullish
12/02/2020,2719,2754.699951,2702.449951,2749.550049,2509032,bullish
12/03/2020,2773.899902,2773.899902,2700.800049,2709.449951,2852548,bearish
12/04/2020,2710.800049,2738.850098,2699,2727.550049,2686527,bullish
12/07/2020,2715,2744,2706.149902,2737.699951,1996400,bullish
12/08/2020,2740,2805.550049,2732.449951,2797.300049,4277818,bullish
12/09/2020,2815,2840,2793.149902,2810.800049,3659996,bearish
12/10/2020,2818,2827.300049,2780.25,2784.300049,2127801,bearish
12/11/2020,2792.699951,2807.699951,2764.550049,2783.600098,1795408,bearish
12/14/2020,2802,2804,2756.25,2797.699951,2483658,bearish
12/15/2020,2786,2794.699951,2755,2761.550049,2365509,bearish
12/16/2020,2779,2819.800049,2760.449951,2814.199951,2565149,bullish
12/17/2020,2811,2853.699951,2805,2838.199951,2863460,bullish
12/18/2020,2868,2898,2846.199951,2861,6076692,bearish
12/21/2020,2861,2886.5,2785,2820.149902,2705195,bearish
12/22/2020,2834,2883.649902,2818.649902,2872.5,2881737,bullish
12/23/2020,2876.050049,2919,2865.449951,2908.75,2790988,bullish
12/24/2020,2909,2921.350098,2883.199951,2909.350098,1807144,bullish
12/28/2020,2910,2949.699951,2902,2929.399902,2108994,bullish
12/29/2020,2920,2952,2920,2930.5,1994151,bullish
12/30/2020,2934.399902,2947.699951,2902,2909.300049,2637968,bearish
12/31/2020,2900,2905,2845,2862.75,4040956,bearish
01/01/2021,2880,2940,2879,2928.25,2681440,bullish
01/04/2021,2950,3050.75,2940.949951,3039.449951,5113293,bullish
01/05/2021,3039.600098,3114.25,3039.600098,3093,5801309,bullish
01/06/2021,3100,3113.5,3037.199951,3051.5,3726716,bearish
01/07/2021,3075,3080.850098,3000.25,3032.800049,3717827,bearish
01/08/2021,3090,3128,3060,3120.899902,5879039,bullish
01/11/2021,3230,3230,3146.550049,3176.449951,9508039,bearish
01/12/2021,3176.449951,3210,3150,3174.850098,3611458,bearish
01/13/2021,3175,3177,3126.25,3158.949951,3572801,bearish
01/14/2021,3155,3266.5,3120.399902,3250.699951,6931542,bullish
01/15/2021,3235,3274,3210,3233.350098,4131692,bearish
01/18/2021,3250,3256.75,3187.399902,3221.75,4160906,bearish
01/19/2021,3233,3279,3232,3260.699951,2975735,bullish
01/20/2021,3270,3327.949951,3267.100098,3308.800049,3453446,bullish
01/21/2021,3305,3309.149902,3262.100098,3273.850098,2778546,bearish
01/22/2021,3241.899902,3325,3241.899902,3303.100098,3052459,bullish
01/25/2021,3308.949951,3339.800049,3278.649902,3291.300049,2272887,bearish
01/27/2021,3300,3306.449951,3227,3261.050049,2786662,bearish
01/28/2021,3230,3275,3183.800049,3196.550049,3083938,bearish
01/29/2021,3210.050049,3216.850098,3100,3111.350098,5445659,bearish
02/01/2021,3100,3165,3044.100098,3139.350098,3985846,bullish
02/02/2021,3174,3224,3150,3203.449951,2881837,bullish
02/03/2021,3213,3236,3162.649902,3200.050049,2505866,bearish
02/04/2021,3216.050049,3237.850098,3176,3188.449951,2057261,bearish
02/05/2021,3198.949951,3205.850098,3129,3157.949951,2366135,bearish
02/08/2021,3189.5,3226,3155.149902,3214.100098,2526592,bullish
02/09/2021,3195,3245.800049,3164,3176.899902,2658751,bearish
02/10/2021,3185,3219.399902,3157.300049,3213.300049,2127983,bullish
02/11/2021,3215,3219.300049,3185.050049,3206,1165882,bearish
02/12/2021,3184.199951,3245.5,3182,3190.800049,2777404,bullish
02/15/2021,3209,3209,3131.550049,3139.850098,2630853,bearish
02/16/2021,3150,3167.649902,3100,3108.800049,3435770,bearish
02/17/2021,3105.100098,3132.850098,3045.550049,3073.100098,3678426,bearish
02/18/2021,3065,3097.899902,3031,3057.350098,4189909,bearish
02/19/2021,3058,3087.149902,3016.149902,3071.850098,3725028,bullish
02/22/2021,3096,3096,2943.149902,2958.449951,5366696,bearish
02/23/2021,2970,3028,2968,2980.199951,3832829,bullish
02/24/2021,2972,3003.350098,2921.149902,2948.100098,3774549,bearish
02/25/2021,2974,3029.899902,2968.449951,2995.300049,4224073,bullish
02/26/2021,2960,2972.350098,2880,2894.300049,5553153,bearish
03/01/2021,2926,2965,2901.800049,2924.199951,3265871,bearish
03/02/2021,2960,3025,2948,3006.350098,3306469,bullish
03/03/2021,3035,3064,2996.899902,3059.100098,3509857,bullish
03/04/2021,3023,3081.449951,3016.050049,3049.699951,3916760,bullish
03/05/2021,3016.100098,3063.199951,2996.600098,3008.050049,3203686,bearish
03/08/2021,3016,3033,2996,3006.949951,2003125,bearish
03/09/2021,3006.949951,3066.899902,2992.100098,3050.949951,1942397,bullish
03/10/2021,3075,3093.199951,3060,3070.949951,3053778,bearish
03/12/2021,3075,3117,3041.350098,3057.949951,2938317,bearish
03/15/2021,3041,3099,3041,3066.149902,3097083,bullish
03/16/2021,3060,3141,3060,3110.050049,4894756,bullish
03/17/2021,3105,3155,3085.300049,3112.949951,3838390,bullish
03/18/2021,3125.949951,3146.449951,2987.050049,3036.5,3656306,bearish
03/19/2021,3030,3099,3005,3050.199951,5776626,bullish
03/22/2021,3048.699951,3139.449951,3018.649902,3129.649902,2821646,bullish
03/23/2021,3140,3169,3122.850098,3142.600098,3305973,bullish
03/24/2021,3111.199951,3152.300049,3111.149902,3121.100098,2207104,bullish
03/25/2021,3112.199951,3130.850098,3050,3064.850098,3179786,bearish
03/26/2021,3090.649902,3118,3043.050049,3066.800049,3697370,bearish
03/30/2021,3083,3188.449951,3060.899902,3158.550049,4694008,bullish
03/31/2021,3155,3205,3132,3177.850098,3530069,bullish
04/01/2021,3191.100098,3215,3145,3165,4285076,bearish
04/05/2021,3171,3263,3151,3238.899902,5317862,bullish
04/06/2021,3275,3275,3230,3264.699951,2291562,bearish
04/07/2021,3259,3277.550049,3234.800049,3271.399902,2491268,bullish
04/08/2021,3270,3335,3266.050049,3317.350098,2578118,bullish
04/09/2021,3354,3354.350098,3308,3322.25,2911129,bearish
04/12/2021,3322.25,3338.100098,3213.199951,3246.550049,3791828,bearish
04/13/2021,3214,3214,3073.050049,3104.050049,8654596,bearish
04/15/2021,3160.300049,3237.25,3087.449951,3218.949951,6062760,bullish
04/16/2021,3229,3247,3182.600098,3195.149902,3224657,bearish
04/19/2021,3169,3189,3135.100098,3161.800049,2679106,bearish
04/20/2021,3225,3225.350098,3126.350098,3144.550049,3141893,bearish
04/22/2021,3148,3148,3105.25,3118.800049,1988980,bearish
04/23/2021,3105,3119,3091.050049,3109.5,1615309,bullish
04/26/2021,3102.050049,3153,3088.050049,3100.800049,2490260,bearish
04/27/2021,3106,3136.100098,3103,3132,1471417,bullish
04/28/2021,3149.949951,3151,3112,3124.100098,1639037,bearish
04/29/2021,3145.600098,3157.350098,3105.5,3115.25,1621395,bearish
04/30/2021,3099,3132.050049,3020,3035.649902,3072305,bearish
05/03/2021,3024.899902,3055,3004,3037,1545831,bullish
05/04/2021,3062.800049,3090,3035,3049.75,1990777,bearish
05/05/2021,3070,3099.399902,3052.399902,3095.699951,1939289,bullish
05/06/2021,3105.5,3134,3074,3111.449951,1791671,bullish
05/07/2021,3133,3159.850098,3111.800049,3132.899902,1912540,bearish
05/10/2021,3145.949951,3164.199951,3125,3145.5,2137153,bearish
05/11/2021,3125,3128.100098,3091.149902,3122.600098,2415625,bearish
05/12/2021,3120,3120,3070.600098,3087.600098,1978558,bearish
05/14/2021,3098.5,3098.5,3040,3051.5,2043935,bearish
05/17/2021,3055,3075.199951,3036,3069.75,2890462,bullish
05/18/2021,3100,3124,3078,3088.800049,2098538,bearish
05/19/2021,3084,3118,3067.100098,3082,1986041,bearish
05/20/2021,3067.100098,3088.800049,3052.100098,3060,2329027,bearish
05/21/2021,3061,3088.199951,3055.100098,3080.5,1685566,bullish
05/24/2021,3081.5,3105,3072,3081.5,1652260,bearish
05/25/2021,3092,3128.25,3082.100098,3114,1841613,bullish
05/26/2021,3120,3165,3103.800049,3158.5,1923753,bullish
05/27/2021,3161.949951,3217.75,3161.800049,3180,5959785,bullish
05/28/2021,3189.5,3198,3135.649902,3143.600098,1763701,bearish
05/31/2021,3150,3170.350098,3128.600098,3159.149902,1652799,bullish
06/01/2021,3168.600098,3169.949951,3132,3153,1377441,bearish
06/02/2021,3150.850098,3159.449951,3115,3129.449951,2240078,bearish
06/03/2021,3154.550049,3154.550049,3122.649902,3141.25,1281706,bearish
06/04/2021,3128,3156.850098,3125,3143.75,1836060,bullish
06/07/2021,3145,3190.449951,3133.600098,3183.199951,2559821,bullish
06/08/2021,3198,3231,3187.199951,3200.149902,2574057,bullish
06/09/2021,3202,3220,3186.199951,3200.25,1710925,bearish
06/10/2021,3210,3224,3193,3216.800049,1874324,bullish
06/11/2021,3211.550049,3309,3211,3273.800049,3452954,bullish
06/14/2021,3279,3308.699951,3270.350098,3276.350098,1847360,bearish
06/15/2021,3298,3298,3251.550049,3262.75,1304985,bearish
06/16/2021,3262.100098,3294.699951,3253,3274.350098,1635552,bullish
06/17/2021,3265.5,3336.050049,3260,3317.75,2273413,bullish
06/18/2021,3350.899902,3358,3275,3297.300049,3380431,bearish
06/21/2021,3265,3286,3251.699951,3273.100098,1130569,bullish
06/22/2021,3304,3327.050049,3285,3301.199951,1708688,bearish
06/23/2021,3329,3329,3256.399902,3261.399902,1467104,bearish
06/24/2021,3284,3383,3278.5,3373.600098,4155204,bullish
06/25/2021,3375.25,3399.649902,3350,3380.800049,2722861,bullish
06/28/2021,3391.5,3391.5,3333,3336.75,1355238,bearish
06/29/2021,3342,3366.300049,3326.5,3340.850098,1497322,bearish
06/30/2021,3346,3382,3338.5,3345.75,1693146,bearish
07/01/2021,3358,3362,3332.350098,3341.5,990310,bearish
07/02/2021,3331,3339.699951,3295.199951,3325.449951,1682274,bearish
07/05/2021,3342,3374,3302,3321,1972858,bearish
07/06/2021,3313,3328,3256.100098,3262.300049,2159420,bearish
07/07/2021,3275,3282.699951,3241.600098,3274.949951,2640710,bearish
07/08/2021,3298,3298,3231.899902,3258.5,2485811,bearish
07/09/2021,3250,3282,3201,3208.149902,6365067,bearish
07/12/2021,3235,3236,3188.350098,3193.100098,1892226,bearish
07/13/2021,3214,3214,3175,3187.550049,1809339,bearish
07/14/2021,3187,3222,3185,3214.550049,2044279,bullish
07/15/2021,3227.600098,3231.850098,3194,3202.949951,2232968,bearish
07/16/2021,3213,3219.850098,3192,3194.800049,1256526,bearish
07/19/2021,3180,3199.800049,3176,3184.600098,1597058,bullish
07/20/2021,3184.600098,3215,3156.149902,3205.800049,1811945,bullish
07/22/2021,3190,3224.949951,3190,3216.350098,2859334,bullish
07/23/2021,3230,3241.550049,3206.649902,3212.850098,1776193,bearish
07/26/2021,3200,3224.25,3190.850098,3197.550049,1259611,bearish
07/27/2021,3200,3210,3161.149902,3182.949951,1121367,bearish
07/28/2021,3188,3204.449951,3132.399902,3197.800049,1660654,bullish
07/29/2021,3200.25,3225.449951,3190.300049,3195.800049,1731997,bearish
07/30/2021,3219,3223.5,3162.350098,3167.449951,2999943,bearish
08/02/2021,3180,3224.899902,3167,3219.399902,2608669,bullish
08/03/2021,3229,3290,3218.949951,3284.899902,3804735,bullish
08/04/2021,3300,3305.199951,3261.199951,3273.949951,2929598,bearish
08/05/2021,3275,3315,3262.5,3283.949951,2534521,bullish
08/06/2021,3272.550049,3324,3265,3309.800049,2292362,bullish
08/09/2021,3323.899902,3337,3310,3322.699951,1510489,bearish
08/10/2021,3315.600098,3349.899902,3315.600098,3333.899902,2040777,bullish
08/11/2021,3350,3360,3327.100098,3344.199951,1929707,bearish
08/12/2021,3326,3368,3326,3351.75,1310205,bullish
08/13/2021,3360.75,3480,3357.5,3463.399902,4363584,bullish
08/16/2021,3460,3494.350098,3436.5,3472.949951,2083489,bullish
08/17/2021,3482.100098,3560.800049,3463,3553.050049,4336019,bullish
08/18/2021,3573.850098,3595,3536.600098,3560.550049,2631309,bearish
08/20/2021,3506,3575,3500,3559.5,2836148,bullish
08/23/2021,3580,3673,3561.899902,3637.399902,3744176,bullish
08/24/2021,3657,3667.350098,3594.399902,3613.199951,2511141,bearish
08/25/2021,3610,3697.75,3607.050049,3659,2123263,bullish
08/26/2021,3660,3687.600098,3647.899902,3671.850098,1902533,bullish
08/27/2021,3666,3729.5,3651.100098,3720.149902,3944728,bullish
08/30/2021,3715,3740.350098,3687.600098,3701.300049,2033114,bearish
08/31/2021,3709.399902,3804.100098,3703.449951,3786.449951,3207480,bullish
09/01/2021,3796,3816.699951,3707,3714.949951,2643336,bearish
09/02/2021,3734,3859.149902,3722,3836.75,3403717,bullish
09/03/2021,3825,3856.899902,3804.550049,3842.050049,1746812,bullish
09/06/2021,3849.699951,3877.600098,3814,3852,1723693,bullish
09/07/2021,3864,3869.949951,3808.25,3815.899902,1585039,bearish
09/08/2021,3810,3815,3756,3774.149902,4147175,bearish
09/09/2021,3789.699951,3808.699951,3765,3791.399902,1441148,bullish
09/13/2021,3767,3852.399902,3767,3845.350098,1691473,bullish
09/14/2021,3849.949951,3896.5,3825,3885.899902,1991188,bullish
09/15/2021,3882.100098,3980,3866,3954.550049,2461369,bullish
09/16/2021,3930,3981.75,3892.100098,3903.300049,2946666,bearish
09/17/2021,3920,3945,3805,3827.850098,6477148,bearish
09/20/2021,3809,3871,3807.850098,3823.5,2002008,bullish
09/21/2021,3858,3871.550049,3821.649902,3862.949951,1568129,bullish
09/22/2021,3862.5,3896.850098,3852.449951,3862.149902,1744067,bearish
09/23/2021,3870,3879,3835,3869.25,2003869,bearish
09/24/2021,3890,3944.399902,3855,3871.300049,2320754,bearish
09/27/2021,3900,3904,3802.899902,3836.949951,1673362,bearish
09/28/2021,3850,3850,3751.25,3779.149902,2253075,bearish
09/29/2021,3759.800049,3806,3722.149902,3791.899902,2489161,bullish
09/30/2021,3805,3805,3750.100098,3775.550049,2252412,bearish
10/01/2021,3781.75,3810,3725,3730.199951,1578374,bearish
10/04/2021,3724.800049,3783.649902,3707.449951,3773.300049,1356860,bullish
10/05/2021,3754,3840,3741.600098,3833.300049,1877966,bullish
10/06/2021,3836,3857.449951,3795,3810.899902,1678154,bearish
10/07/2021,3830,3899,3820.050049,3892.899902,1647233,bullish
10/08/2021,3925,3989.899902,3900,3935.649902,2934339,bullish
10/11/2021,3755,3757.5,3660,3685.600098,11845402,bearish
10/12/2021,3706,3707,3630.600098,3652.850098,5752877,bearish
10/13/2021,3650,3675.449951,3645,3655.199951,3545655,bullish
10/14/2021,3625,3670,3608.199951,3611.449951,6442299,bearish
10/18/2021,3603.449951,3652.699951,3601.449951,3647.149902,3590107,bullish
10/19/2021,3669,3690.100098,3625.199951,3634.149902,3135441,bearish
10/20/2021,3612,3630,3578.300049,3608.850098,2933693,bearish
10/21/2021,3604.100098,3607.449951,3511.25,3532.5,4871211,bearish
10/22/2021,3560,3561.600098,3485,3498.850098,2691670,bearish
10/25/2021,3503,3514.550049,3450,3492.949951,2595594,bearish
10/26/2021,3494.5,3529,3475,3482.600098,3878763,bearish
10/27/2021,3483,3511.25,3483,3489.75,2510813,bullish
10/28/2021,3518,3518,3415,3421.649902,2424942,bearish
